,Folder,Horizontal,Vertical,Distances
1894,000937_02_01,0.7539060000000001,0.7539060000000001,1.0
1895,000937_03_01,0.78125,0.78125,1.0
1896,000938_01_01,0.773438,0.773438,1.0
1897,000941_01_01,0.78125,0.78125,1.0
1898,000942_01_01,0.6914060000000001,0.6914060000000001,1.0
1899,000943_04_02,0.898438,0.898438,1.0
1900,000943_05_01,0.720703,0.720703,1.0
1901,000943_06_01,0.8164060000000001,0.8164060000000001,1.0
1902,000945_01_01,0.859375,0.859375,1.0
1903,000945_02_01,0.9375,0.9375,1.0
1904,000945_03_01,0.8164060000000001,0.8164060000000001,1.0
1905,000946_01_01,0.625,0.625,1.0
1906,000950_01_02,0.8007810000000001,0.8007810000000001,1.0
1907,000951_01_01,0.8164060000000001,0.8164060000000001,1.0
1908,000951_05_01,0.732422,0.732422,1.0
1909,000951_06_02,0.6914060000000001,0.6914060000000001,1.0
1910,000952_03_02,0.898438,0.898438,1.0
1911,000955_01_01,0.7402340000000001,0.7402340000000001,1.0
1912,000955_02_02,0.8164060000000001,0.8164060000000001,1.0
1913,000956_02_01,0.8574219999999999,0.8574219999999999,1.0
1914,000958_01_01,0.6777340000000001,0.6777340000000001,1.0
1915,000958_02_01,0.716797,0.716797,1.0
1916,000959_01_01,0.976562,0.976562,1.0
1917,000959_01_02,0.976562,0.976562,1.0
1918,000960_01_01,0.976562,0.976562,1.0
1919,000960_03_02,0.898438,0.898438,1.0
1920,000960_04_01,0.8691409999999999,0.8691409999999999,1.0
1921,000960_04_03,0.8691409999999999,0.8691409999999999,1.0
1922,000961_01_01,0.6601560000000001,0.6601560000000001,1.0
1923,000961_01_02,0.6601560000000001,0.6601560000000001,1.0
1924,000961_02_01,0.6523439999999999,0.6523439999999999,1.0
1925,000961_02_03,0.7285159999999999,0.7285159999999999,1.0
1926,000961_04_01,0.703125,0.703125,1.0
1927,000961_04_03,0.703125,0.703125,1.0
1928,000962_01_01,0.7809999999999999,0.7809999999999999,1.0
1929,000963_06_01,0.820312,0.820312,1.0
1930,000963_06_02,0.820312,0.820312,1.0
1931,000963_07_01,0.898438,0.898438,1.0
1932,000963_08_01,0.859375,0.859375,1.0
1933,000963_08_02,0.859375,0.859375,1.0
1934,000963_09_02,0.859375,0.859375,1.0
1935,000963_09_03,0.859375,0.859375,1.0
1936,000963_10_01,0.9375,0.9375,1.0
1937,000964_01_01,0.732422,0.732422,1.0
1938,000964_02_01,0.742188,0.742188,1.0
1939,000965_01_02,0.9667969999999999,0.9667969999999999,1.0
1940,000966_03_01,0.8164060000000001,0.8164060000000001,1.0
1941,000967_01_01,0.8125,0.8125,1.0
1942,000969_04_01,0.8164060000000001,0.8164060000000001,1.0
1943,000970_01_02,0.941406,0.941406,1.0
1944,000970_02_02,0.898438,0.898438,1.0
1945,000970_03_02,0.8164060000000001,0.8164060000000001,1.0
1946,000970_04_02,0.859375,0.859375,1.0
1947,000971_01_01,0.71875,0.71875,1.0
1948,000973_03_01,0.933594,0.933594,1.0
1949,000975_01_02,0.425781,0.425781,1.0
1950,000976_01_01,0.78125,0.78125,1.0
1951,000976_02_02,0.78125,0.78125,1.0
1952,000976_03_01,0.859375,0.859375,1.0
1953,000976_10_01,0.820312,0.820312,1.0
1954,000977_01_02,0.796875,0.796875,1.0
1955,000977_02_02,0.859375,0.859375,1.0
1956,000978_01_02,0.976562,0.976562,1.0
1957,000979_01_02,0.78125,0.78125,1.0
1958,000979_02_01,0.898438,0.898438,1.0
1959,000980_01_02,0.6914060000000001,0.6914060000000001,1.0
1960,000982_03_02,0.9003909999999999,0.9003909999999999,1.0
1961,000983_01_01,0.720703,0.720703,1.0
1962,000984_02_01,0.8164060000000001,0.8164060000000001,1.0
1963,000985_02_01,0.7851560000000001,0.7851560000000001,1.0
1964,000985_03_01,0.878906,0.878906,1.0
1965,000985_03_02,0.878906,0.878906,1.0
1966,000986_01_02,0.78125,0.78125,1.0
1967,000986_02_01,0.820312,0.820312,1.0
1968,000987_01_02,0.859375,0.859375,1.0
1969,000987_02_01,0.9375,0.9375,1.0
1970,000989_03_02,0.859375,0.859375,1.0
1971,000989_04_02,0.78125,0.78125,1.0
1972,000989_05_01,0.875,0.875,1.0
1973,000989_05_02,0.875,0.875,1.0
1974,000989_06_02,0.894531,0.894531,1.0
1975,000989_07_01,0.832031,0.832031,1.0
1976,000989_07_02,0.832031,0.832031,1.0
1977,000990_01_02,0.732422,0.732422,1.0
1978,000990_02_02,0.8164060000000001,0.8164060000000001,1.0
1979,000990_02_03,0.8164060000000001,0.8164060000000001,1.0
1980,000990_03_02,0.84375,0.84375,1.0
1981,000990_05_01,0.78125,0.78125,1.0
1982,000990_06_01,0.7809999999999999,0.7809999999999999,1.0
1983,000990_07_01,0.859375,0.859375,1.0
1984,000991_01_01,0.742188,0.742188,1.0
1985,000992_05_02,0.625,0.625,1.0
1986,000992_05_03,0.625,0.625,1.0
1987,000992_06_02,0.703125,0.703125,1.0
1988,000992_06_03,0.703125,0.703125,1.0
1989,000992_08_02,0.78125,0.78125,1.0
1990,000992_09_02,0.626953,0.626953,1.0
1991,000992_10_02,0.6035159999999999,0.6035159999999999,1.0
1992,000992_10_03,0.6035159999999999,0.6035159999999999,1.0
1993,000992_11_01,0.710938,0.710938,1.0
1994,000992_11_02,0.710938,0.710938,1.0
1995,000993_01_01,0.976562,0.976562,1.0
1996,000993_02_01,0.976562,0.976562,1.0
1997,000994_01_01,0.742188,0.742188,1.0
1998,000994_02_01,0.8164060000000001,0.8164060000000001,1.0
1999,000995_01_01,0.902344,0.902344,1.0
2000,000995_01_02,0.902344,0.902344,1.0
2001,000996_02_01,0.7851560000000001,0.7851560000000001,1.0
2002,000996_03_01,0.9082030000000001,0.9082030000000001,1.0
2003,000997_02_02,0.6914060000000001,0.6914060000000001,1.0
2004,000997_04_02,0.6914060000000001,0.6914060000000001,1.0
2005,000998_02_01,0.78125,0.78125,1.0
2006,000998_02_02,0.78125,0.78125,1.0
2007,001000_01_01,0.458984,0.458984,1.0
2008,001001_01_02,0.8164060000000001,0.8164060000000001,1.0
2009,001001_02_02,0.7753909999999999,0.7753909999999999,1.0
2010,001003_01_01,0.798828,0.798828,1.0
2011,001003_02_01,0.8164060000000001,0.8164060000000001,1.0
2012,001004_01_02,0.882812,0.882812,1.0
2013,001004_05_01,0.878906,0.878906,1.0
2014,001005_02_01,0.6914060000000001,0.6914060000000001,1.0
2015,001005_04_01,0.7539060000000001,0.7539060000000001,1.0
2016,001006_01_02,0.976562,0.976562,1.0
2017,001006_02_02,0.8886719999999999,0.8886719999999999,1.0
2018,001006_03_02,0.871094,0.871094,1.0
2019,001007_01_02,0.751953,0.751953,1.0
2020,001007_04_02,0.8261719999999999,0.8261719999999999,1.0
2021,001007_05_02,0.820312,0.820312,1.0
2022,001007_06_02,0.835938,0.835938,1.0
2023,001007_07_01,0.820312,0.820312,1.0
2024,001008_05_02,0.859375,0.859375,1.0
2025,001008_06_02,0.742188,0.742188,1.0
2026,001009_01_02,0.858,0.858,1.0
2027,001010_01_02,0.782,0.782,1.0
2028,001012_01_01,0.867188,0.867188,1.0
2029,001012_01_02,0.867188,0.867188,1.0
2030,001012_02_02,0.839844,0.839844,1.0
2031,001012_02_03,0.839844,0.839844,1.0
2032,001012_04_01,0.625,0.625,1.0
2033,001012_05_02,0.898438,0.898438,1.0
2034,001014_01_01,0.474609,0.474609,1.0
2035,001017_03_01,0.625,0.625,1.0
2036,001018_01_01,0.6601560000000001,0.6601560000000001,1.0
2037,001019_05_01,0.820312,0.820312,1.0
2038,001021_02_02,0.898438,0.898438,1.0
2039,001021_03_02,0.814453,0.814453,1.0
2040,001022_01_02,0.742188,0.742188,1.0
2041,001023_08_01,0.734375,0.734375,1.0
2042,001023_08_02,0.734375,0.734375,1.0
2043,001025_01_01,0.6914060000000001,0.6914060000000001,1.0
2044,001027_01_01,0.6914060000000001,0.6914060000000001,1.0
2045,001027_02_01,0.8261719999999999,0.8261719999999999,1.0
2046,001027_02_02,0.8261719999999999,0.8261719999999999,1.0
2047,001028_04_01,0.732422,0.732422,1.0
2048,001028_04_02,0.732422,0.732422,1.0
2049,001029_01_02,0.78125,0.78125,1.0
2050,001029_01_03,0.78125,0.78125,1.0
2051,001030_03_01,0.814453,0.814453,1.0
2052,001030_03_03,0.8085939999999999,0.8085939999999999,1.0
2053,001031_01_01,0.585938,0.585938,1.0
2054,001031_02_02,0.71875,0.71875,1.0
2055,001031_03_01,0.859375,0.859375,1.0
2056,001031_04_01,0.488281,0.488281,1.0
2057,001031_05_01,0.9160159999999999,0.9160159999999999,1.0
2058,001031_07_01,0.929688,0.929688,1.0
2059,001031_08_01,0.486328,0.486328,1.0
2060,001032_01_01,0.7929689999999999,0.7929689999999999,1.0
2061,001032_01_02,0.7929689999999999,0.7929689999999999,1.0
2062,001033_01_01,0.591797,0.591797,1.0
2063,001033_04_01,0.585938,0.585938,1.0
2064,001033_05_01,0.664062,0.664062,1.0
2065,001033_06_01,0.585938,0.585938,1.0
2066,001033_07_01,0.732422,0.732422,1.0
2067,001033_08_02,0.625,0.625,1.0
2068,001036_01_01,0.859375,0.859375,1.0
2069,001036_01_02,0.859375,0.859375,1.0
2070,001037_01_01,0.875,0.875,1.0
2071,001038_01_01,0.976562,0.976562,1.0
2072,001039_03_01,0.7382810000000001,0.7382810000000001,1.0
2073,001039_04_01,0.859375,0.859375,1.0
2074,001039_05_01,0.720703,0.720703,1.0
2075,001039_06_01,0.773438,0.773438,1.0
2076,001041_01_01,0.7809999999999999,0.7809999999999999,1.0
2077,001041_02_01,0.7809999999999999,0.7809999999999999,1.0
2078,001041_03_01,0.820312,0.820312,1.0
2079,001042_01_01,0.824219,0.824219,1.0
2080,001042_01_02,0.824219,0.824219,1.0
2081,001042_02_02,0.82,0.82,1.0
2082,001043_01_02,0.732422,0.732422,1.0
2083,001043_01_03,0.732422,0.732422,1.0
2084,001043_02_02,0.8574219999999999,0.8574219999999999,1.0
2085,001043_02_03,0.8574219999999999,0.8574219999999999,1.0
2086,001043_03_02,0.859375,0.859375,1.0
2087,001043_04_02,0.779297,0.779297,1.0
2088,001045_01_01,0.78125,0.78125,1.0
2089,001045_01_02,0.78125,0.78125,1.0
2090,001046_01_01,0.78125,0.78125,1.0
2091,001046_01_02,0.78125,0.78125,1.0
2092,001046_01_03,0.78125,0.78125,1.0
2093,001046_02_01,0.6816409999999999,0.6816409999999999,1.0
2094,001046_02_02,0.701172,0.701172,1.0
2095,001046_03_01,0.703125,0.703125,1.0
2096,001046_03_03,0.703125,0.703125,1.0
2097,001047_02_01,0.976562,0.976562,1.0
2098,001047_02_03,0.976562,0.976562,1.0
2099,001048_01_02,0.8085939999999999,0.8085939999999999,1.0
2100,001048_02_02,0.8164060000000001,0.8164060000000001,1.0
2101,001049_01_01,0.8730469999999999,0.8730469999999999,1.0
2102,001049_02_01,0.586,0.586,1.0
2103,001050_05_02,0.9160159999999999,0.9160159999999999,1.0
2104,001050_06_01,0.9160159999999999,0.9160159999999999,1.0
2105,001051_02_01,0.820312,0.820312,1.0
2106,001051_03_01,0.789062,0.789062,1.0
2107,001051_04_01,0.814453,0.814453,1.0
2108,001051_04_02,0.814453,0.814453,1.0
2109,001051_05_02,0.847656,0.847656,1.0
2110,001051_05_03,0.847656,0.847656,1.0
2111,001052_01_02,0.9375,0.9375,1.0
2112,001052_01_03,0.625,0.625,1.0
2113,001054_02_01,0.488281,0.488281,1.0
2114,001056_01_01,0.664062,0.664062,1.0
2115,001056_02_02,0.6914060000000001,0.6914060000000001,1.0
2116,001057_01_02,0.782,0.782,1.0
2117,001057_02_01,0.6679999999999999,0.6679999999999999,1.0
2118,001057_03_01,0.782,0.782,1.0
2119,001058_02_01,0.820312,0.820312,1.0
2120,001059_01_02,0.898438,0.898438,1.0
2121,001059_03_01,0.6914060000000001,0.6914060000000001,1.0
2122,001059_04_01,0.6914060000000001,0.6914060000000001,1.0
2123,001059_04_02,0.6914060000000001,0.6914060000000001,1.0
2124,001060_01_01,0.78125,0.78125,1.0
2125,001060_02_01,0.794922,0.794922,1.0
2126,001061_01_01,0.976562,0.976562,1.0
2127,001063_01_01,0.78125,0.78125,1.0
2128,001064_01_01,0.455729,0.455729,1.0
2129,001064_02_01,0.78125,0.78125,1.0
2130,001066_01_01,0.71875,0.71875,1.0
2131,001067_01_01,0.6503909999999999,0.6503909999999999,1.0
2132,001068_01_01,0.7285159999999999,0.7285159999999999,1.0
2133,001069_03_02,0.720703,0.720703,1.0
2134,001070_01_01,0.701172,0.701172,1.0
2135,001071_03_02,0.703125,0.703125,1.0
2136,001073_01_01,0.820312,0.820312,1.0
2137,001075_01_01,0.839844,0.839844,1.0
2138,001075_02_01,0.742188,0.742188,1.0
2139,001075_03_01,0.78125,0.78125,1.0
2140,001075_03_02,0.78125,0.78125,1.0
2141,001075_04_01,0.898438,0.898438,1.0
2142,001075_04_02,0.898438,0.898438,1.0
2143,001075_05_01,0.898438,0.898438,1.0
2144,001075_05_02,0.898438,0.898438,1.0
2145,001075_06_01,0.898438,0.898438,1.0
2146,001075_07_01,0.8574219999999999,0.8574219999999999,1.0
2147,001075_08_01,0.898438,0.898438,1.0
2148,001076_01_01,0.820312,0.820312,1.0
2149,001077_02_02,0.7851560000000001,0.7851560000000001,1.0
2150,001077_03_01,0.732422,0.732422,1.0
2151,001077_04_01,0.898438,0.898438,1.0
2152,001077_05_01,0.732422,0.732422,1.0
2153,001078_01_02,0.78125,0.78125,1.0
2154,001078_02_01,0.859375,0.859375,1.0
2155,001078_02_02,0.859375,0.859375,1.0
2156,001078_03_01,0.7695310000000001,0.7695310000000001,1.0
2157,001078_04_01,0.757812,0.757812,1.0
2158,001078_05_01,0.78125,0.78125,1.0
2159,001078_06_02,0.7304689999999999,0.7304689999999999,1.0
2160,001078_07_02,0.8613280000000001,0.8613280000000001,1.0
2161,001079_01_01,0.847656,0.847656,1.0
2162,001079_01_02,0.847656,0.847656,1.0
2163,001079_02_01,0.8164060000000001,0.8164060000000001,1.0
2164,001079_03_02,0.8164060000000001,0.8164060000000001,1.0
2165,001079_03_03,0.8164060000000001,0.8164060000000001,1.0
2166,001082_01_01,0.8300780000000001,0.8300780000000001,1.0
2167,001083_01_01,0.732422,0.732422,1.0
2168,001083_03_01,0.742188,0.742188,1.0
2169,001083_04_01,0.6601560000000001,0.6601560000000001,1.0
2170,001083_05_01,0.703125,0.703125,1.0
2171,001083_06_01,0.6875,0.6875,1.0
2172,001083_07_01,0.703125,0.703125,1.0
2173,001083_09_01,0.669922,0.669922,1.0
2174,001084_04_02,0.9160159999999999,0.9160159999999999,1.0
2175,001084_08_02,0.8164060000000001,0.8164060000000001,1.0
2176,001086_01_02,0.664062,0.664062,1.0
2177,001086_02_02,0.8164060000000001,0.8164060000000001,1.0
2178,001087_01_01,0.898438,0.898438,1.0
2179,001087_02_01,0.9375,0.9375,1.0
2180,001087_03_01,0.8652340000000001,0.8652340000000001,1.0
2181,001087_04_01,0.914062,0.914062,1.0
2182,001087_05_01,0.9375,0.9375,1.0
2183,001087_05_02,0.625,0.625,1.0
2184,001087_06_01,0.976562,0.976562,1.0
2185,001087_07_01,0.9277340000000001,0.9277340000000001,1.0
2186,001087_08_01,0.8691409999999999,0.8691409999999999,1.0
2187,001087_10_01,0.820312,0.820312,1.0
2188,001088_01_01,0.8164060000000001,0.8164060000000001,1.0
2189,001088_02_01,0.732422,0.732422,1.0
2190,001089_03_02,0.7871090000000001,0.7871090000000001,1.0
2191,001089_03_03,0.7871090000000001,0.7871090000000001,1.0
2192,001089_04_02,0.859375,0.859375,1.0
2193,001089_06_01,0.8164060000000001,0.8164060000000001,1.0
2194,001089_09_02,0.798828,0.798828,1.0
2195,001091_03_01,0.673828,0.673828,1.0
2196,001091_04_02,0.703125,0.703125,1.0
2197,001092_01_01,0.820312,0.820312,1.0
2198,001092_02_02,0.703125,0.703125,1.0
2199,001093_02_02,0.8261719999999999,0.8261719999999999,1.0
2200,001094_01_01,0.859375,0.859375,1.0
2201,001094_02_01,0.796875,0.796875,1.0
2202,001094_03_01,0.78125,0.78125,1.0
2203,001094_03_02,0.78125,0.78125,1.0
2204,001096_01_02,0.8066409999999999,0.8066409999999999,1.0
2205,001096_02_01,0.8164060000000001,0.8164060000000001,1.0
2206,001096_03_02,0.78125,0.78125,1.0
2207,001096_04_02,0.39,0.39,1.0
2208,001096_05_01,0.732422,0.732422,1.0
2209,001096_05_02,0.732422,0.732422,1.0
2210,001097_01_01,0.78125,0.78125,1.0
2211,001098_01_01,0.46875,0.46875,1.0
2212,001099_01_01,0.96875,0.96875,1.0
2213,001102_01_01,0.894531,0.894531,1.0
2214,001102_01_02,0.894531,0.894531,1.0
2215,001102_02_01,0.9375,0.9375,1.0
2216,001103_06_01,0.898438,0.898438,1.0
2217,001103_07_01,0.976562,0.976562,1.0
2218,001104_01_02,0.742188,0.742188,1.0
2219,001104_04_01,0.78125,0.78125,1.0
2220,001104_06_01,0.8164060000000001,0.8164060000000001,1.0
2221,001105_01_01,0.847656,0.847656,1.0
2222,001106_01_01,0.488281,0.488281,1.0
2223,001107_01_02,0.960938,0.960938,1.0
2224,001107_03_02,0.976562,0.976562,1.0
2225,001107_05_02,0.898438,0.898438,1.0
2226,001107_06_02,0.976562,0.976562,1.0
2227,001107_08_02,0.929688,0.929688,1.0
2228,001109_01_01,0.6972659999999999,0.6972659999999999,1.0
2229,001109_04_02,0.859375,0.859375,1.0
2230,001109_05_01,0.859375,0.859375,1.0
2231,001111_01_01,0.7402340000000001,0.7402340000000001,1.0
2232,001111_01_02,0.7402340000000001,0.7402340000000001,1.0
2233,001111_02_02,0.820312,0.820312,1.0
2234,001111_02_03,0.820312,0.820312,1.0
2235,001111_03_02,0.78125,0.78125,1.0
2236,001112_01_02,0.9375,0.9375,1.0
2237,001112_02_02,0.820312,0.820312,1.0
2238,001112_03_02,0.732422,0.732422,1.0
2239,001112_04_01,0.898438,0.898438,1.0
2240,001112_05_01,0.7809999999999999,0.7809999999999999,1.0
2241,001113_01_01,0.8808590000000001,0.8808590000000001,1.0
2242,001113_02_01,0.6835939999999999,0.6835939999999999,1.0
2243,001113_03_01,0.8417969999999999,0.8417969999999999,1.0
2244,001113_04_01,0.8164060000000001,0.8164060000000001,1.0
2245,001113_04_02,0.8164060000000001,0.8164060000000001,1.0
2246,001114_01_01,0.782,0.782,1.0
2247,001115_01_01,0.8164060000000001,0.8164060000000001,1.0
2248,001115_02_02,0.8164060000000001,0.8164060000000001,1.0
2249,001117_01_01,0.820312,0.820312,1.0
2250,001118_03_02,0.898438,0.898438,1.0
2251,001119_01_01,0.701172,0.701172,1.0
2252,001119_02_01,0.570312,0.570312,1.0
2253,001119_03_01,0.625,0.625,1.0
2254,001119_04_01,0.585938,0.585938,1.0
2255,001119_05_01,0.703125,0.703125,1.0
2256,001119_05_02,0.703125,0.703125,1.0
2257,001120_03_02,0.765625,0.765625,1.0
2258,001120_04_02,0.859375,0.859375,1.0
2259,001123_01_01,0.742188,0.742188,1.0
2260,001124_01_01,0.960938,0.960938,1.0
2261,001124_01_03,0.9628909999999999,0.9628909999999999,1.0
2262,001124_03_01,0.976562,0.976562,1.0
2263,001124_04_01,0.949219,0.949219,1.0
2264,001124_06_01,0.925781,0.925781,1.0
2265,001124_07_01,0.9003909999999999,0.9003909999999999,1.0
2266,001124_09_02,0.871094,0.871094,1.0
2267,001124_11_01,0.9375,0.9375,1.0
2268,001124_11_02,0.9375,0.9375,1.0
2269,001125_02_01,0.6914060000000001,0.6914060000000001,1.0
2270,001125_02_02,0.6914060000000001,0.6914060000000001,1.0
2271,001125_03_01,0.664062,0.664062,1.0
2272,001125_03_02,0.664062,0.664062,1.0
2273,001126_01_01,0.732422,0.732422,1.0
2274,001128_01_01,0.976562,0.976562,1.0
2275,001129_02_01,0.9,0.9,1.0
2276,001130_01_01,0.5429689999999999,0.5429689999999999,1.0
2277,001130_02_01,0.6503909999999999,0.6503909999999999,1.0
2278,001130_03_01,0.6191409999999999,0.6191409999999999,1.0
2279,001131_01_01,0.732422,0.732422,1.0
2280,001131_02_02,0.78125,0.78125,1.0
2281,001131_03_01,0.84375,0.84375,1.0
2282,001131_03_02,0.84375,0.84375,1.0
2283,001131_04_02,0.7089840000000001,0.7089840000000001,1.0
2284,001131_05_01,0.732422,0.732422,1.0
2285,001131_06_02,0.863281,0.863281,1.0
2286,001131_06_03,0.863281,0.863281,1.0
2287,001131_07_01,0.669922,0.669922,1.0
2288,001131_07_02,0.669922,0.669922,1.0
2289,001131_08_02,0.933594,0.933594,1.0
2290,001131_08_03,0.933594,0.933594,1.0
2291,001131_09_01,0.7148439999999999,0.7148439999999999,1.0
2292,001131_09_02,0.7148439999999999,0.7148439999999999,1.0
2293,001131_10_01,0.804688,0.804688,1.0
2294,001131_10_02,0.804688,0.804688,1.0
2295,001131_11_02,0.898438,0.898438,1.0
2296,001131_12_02,0.6972659999999999,0.6972659999999999,1.0
2297,001132_01_01,0.7809999999999999,0.7809999999999999,1.0
2298,001132_01_02,0.7809999999999999,0.7809999999999999,1.0
2299,001134_02_02,0.820312,0.820312,1.0
2300,001134_03_02,0.820312,0.820312,1.0
2301,001134_04_02,0.7304689999999999,0.7304689999999999,1.0
2302,001136_01_01,0.82,0.82,1.0
2303,001137_01_02,0.976562,0.976562,1.0
2304,001137_02_02,0.976562,0.976562,1.0
2305,001137_03_02,0.976562,0.976562,1.0
2306,001137_03_03,0.976562,0.976562,1.0
2307,001137_04_02,0.976562,0.976562,1.0
2308,001137_04_03,0.976562,0.976562,1.0
2309,001137_05_02,0.976562,0.976562,1.0
2310,001137_06_02,0.976562,0.976562,1.0
2311,001137_07_02,0.976562,0.976562,1.0
2312,001137_08_01,0.976562,0.976562,1.0
2313,001137_09_01,0.8164060000000001,0.8164060000000001,1.0
2314,001137_10_02,0.9160159999999999,0.9160159999999999,1.0
2315,001137_10_03,0.9160159999999999,0.9160159999999999,1.0
2316,001137_11_02,0.839844,0.839844,1.0
2317,001137_11_03,0.839844,0.839844,1.0
2318,001137_12_02,0.976562,0.976562,1.0
2319,001137_12_03,0.976562,0.976562,1.0
2320,001137_13_01,0.9589840000000001,0.9589840000000001,1.0
2321,001137_13_02,0.9589840000000001,0.9589840000000001,1.0
2322,001138_03_01,0.9375,0.9375,1.0
2323,001138_04_01,0.9375,0.9375,1.0
2324,001140_01_02,0.976562,0.976562,1.0
2325,001140_01_03,0.976562,0.976562,1.0
2326,001140_03_03,0.925781,0.925781,1.0
2327,001140_04_01,0.871094,0.871094,1.0
2328,001142_01_01,0.7128909999999999,0.7128909999999999,1.0
2329,001143_03_02,0.6914060000000001,0.6914060000000001,1.0
2330,001143_05_01,0.8417969999999999,0.8417969999999999,1.0
2331,001143_06_01,0.6914060000000001,0.6914060000000001,1.0
2332,001143_06_02,0.6914060000000001,0.6914060000000001,1.0
2333,001143_07_01,0.8164060000000001,0.8164060000000001,1.0
2334,001143_07_02,0.8164060000000001,0.8164060000000001,1.0
2335,001143_08_02,0.8164060000000001,0.8164060000000001,1.0
2336,001143_08_03,0.8164060000000001,0.8164060000000001,1.0
2337,001146_01_01,0.5898439999999999,0.5898439999999999,1.0
2338,001147_01_01,0.671875,0.671875,1.0
2339,001147_01_03,0.671875,0.671875,1.0
2340,001147_02_02,0.726562,0.726562,1.0
2341,001147_03_02,0.7128909999999999,0.7128909999999999,1.0
2342,001147_04_02,0.742188,0.742188,1.0
2343,001149_01_01,0.976562,0.976562,1.0
2344,001150_01_02,0.8574219999999999,0.8574219999999999,1.0
2345,001150_03_02,0.8027340000000001,0.8027340000000001,1.0
2346,001150_05_01,0.78125,0.78125,1.0
2347,001151_02_01,0.732422,0.732422,1.0
2348,001151_03_02,0.78125,0.78125,1.0
2349,001152_05_02,0.976562,0.976562,1.0
2350,001152_06_02,0.976562,0.976562,1.0
2351,001152_06_03,0.976562,0.976562,1.0
2352,001152_07_01,0.90625,0.90625,1.0
2353,001153_01_01,0.742188,0.742188,1.0
